Conversion run started at 2026-07-08 18:12:28
[2026-07-08 18:14:42] phase=rmd->docx status=ok duration=0.071s file=Rmd/tutorial/README.Rmd
[2026-07-08 18:14:42] phase=rmd->r status=ok duration=0.014s file=Rmd/classification/01-baseline-majority.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.023s file=Rmd/classification/02-interpretable-tree.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.013s file=Rmd/classification/10-instance-based-knn.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.013s file=Rmd/classification/11-probabilistic-naive-bayes.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.024s file=Rmd/classification/12-ensemble-random-forest.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.013s file=Rmd/classification/13-margin-svm.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.013s file=Rmd/classification/14-neural-mlp.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.013s file=Rmd/classification/15-ensemble-bagging.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.013s file=Rmd/classification/16-ensemble-boosting.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.051s file=Rmd/classification/17-linear-logistic-glm.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.014s file=Rmd/classification/18-linear-logistic-glmnet.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.013s file=Rmd/classification/19-probabilistic-multinomial.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.013s file=Rmd/classification/20-model-selection-tuning.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.013s file=Rmd/classification/21-tree-rpart.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.013s file=Rmd/classification/22-boosting-xgboost.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.000s file=Rmd/classification/README.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.012s file=Rmd/clustering/01-partitional-kmeans.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.011s file=Rmd/clustering/02-medoid-pam.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.012s file=Rmd/clustering/10-density-dbscan.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.012s file=Rmd/clustering/11-fuzzy-cmeans.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.012s file=Rmd/clustering/12-model-based-gmm.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.012s file=Rmd/clustering/13-hierarchical-hclust.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.012s file=Rmd/clustering/14-graph-louvain.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.014s file=Rmd/clustering/19-custom-evaluation.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.012s file=Rmd/clustering/20-model-selection-tuning.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.000s file=Rmd/clustering/README.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.011s file=Rmd/custom/01-custom-transformation.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.052s file=Rmd/custom/10-custom-classification.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.013s file=Rmd/custom/20-custom-regression.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.011s file=Rmd/custom/30-custom-clustering.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.010s file=Rmd/custom/40-autoencoder-base-encoder.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.009s file=Rmd/custom/41-autoencoder-base-encoder-decoder.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.009s file=Rmd/custom/50-pattern-miner-base.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.000s file=Rmd/custom/README.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.013s file=Rmd/graphics/01-comparison-bar.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.012s file=Rmd/graphics/02-comparison-bar-with-error.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.011s file=Rmd/graphics/03-comparison-grouped-bar.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.012s file=Rmd/graphics/04-comparison-stacked-bar.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.012s file=Rmd/graphics/05-comparison-lollipop.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.012s file=Rmd/graphics/06-proportion-pie.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.011s file=Rmd/graphics/07-profile-radar.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.012s file=Rmd/graphics/10-distribution-histogram.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.012s file=Rmd/graphics/11-distribution-density.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.012s file=Rmd/graphics/12-distribution-boxplot.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.009s file=Rmd/graphics/13-distribution-boxplot-by-class.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.009s file=Rmd/graphics/14-distribution-density-by-class.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.011s file=Rmd/graphics/20-relationship-scatter.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.011s file=Rmd/graphics/21-relationship-points.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.009s file=Rmd/graphics/22-relationship-correlation.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.009s file=Rmd/graphics/23-relationship-pair.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.009s file=Rmd/graphics/24-relationship-pair-advanced.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.050s file=Rmd/graphics/25-relationship-parallel.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.010s file=Rmd/graphics/26-relationship-pixel.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.009s file=Rmd/graphics/27-relationship-dendrogram.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.011s file=Rmd/graphics/30-time-series-lines.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.011s file=Rmd/graphics/31-time-series-basic.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.011s file=Rmd/graphics/32-time-series-forecast.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.012s file=Rmd/graphics/40-export-save-pdf.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.012s file=Rmd/graphics/41-export-save-jpg.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.000s file=Rmd/graphics/README.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.013s file=Rmd/patterns/01-apriori-rules.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.013s file=Rmd/patterns/10-eclat-itemsets.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.012s file=Rmd/patterns/20-cspade-sequences.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.000s file=Rmd/patterns/README.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.000s file=Rmd/README.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.012s file=Rmd/regression/01-interpretable-tree.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.013s file=Rmd/regression/10-instance-based-knn.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.012s file=Rmd/regression/11-linear-model.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.012s file=Rmd/regression/20-ensemble-random-forest.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.012s file=Rmd/regression/30-margin-svm.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.012s file=Rmd/regression/40-neural-mlp.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.051s file=Rmd/regression/50-model-selection-tuning.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.000s file=Rmd/regression/README.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.011s file=Rmd/transf/01-sampling-random.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.011s file=Rmd/transf/02-sampling-stratified.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.009s file=Rmd/transf/03-sampling-simple.Rmd
[2026-07-08 18:14:43] phase=rmd->r status=ok duration=0.011s file=Rmd/transf/04-sampling-balance.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.009s file=Rmd/transf/05-sampling-groups.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.011s file=Rmd/transf/10-cleaning-na-removal.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.010s file=Rmd/transf/11-cleaning-outliers-boxplot.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.010s file=Rmd/transf/12-cleaning-outliers-gaussian.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.010s file=Rmd/transf/13-cleaning-imputation-tree.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.011s file=Rmd/transf/20-scaling-minmax.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.012s file=Rmd/transf/21-scaling-zscore.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.011s file=Rmd/transf/30-encoding-categorical-mapping.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.009s file=Rmd/transf/31-encoding-hierarchy-cut.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.009s file=Rmd/transf/32-feature-generation.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.012s file=Rmd/transf/40-smoothing-interval.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.013s file=Rmd/transf/41-smoothing-frequency.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.012s file=Rmd/transf/42-smoothing-clustering.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.010s file=Rmd/transf/43-smoothing-generic.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.052s file=Rmd/transf/44-smoothing-quantization.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.012s file=Rmd/transf/50-balancing-oversampling.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.010s file=Rmd/transf/51-balancing-subsampling.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.011s file=Rmd/transf/60-feature-selection-information-gain.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.011s file=Rmd/transf/61-feature-selection-relief.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.011s file=Rmd/transf/62-feature-selection-stepwise.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.010s file=Rmd/transf/63-feature-selection-lasso.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.010s file=Rmd/transf/64-feature-selection-fss.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.011s file=Rmd/transf/70-dimensionality-pca.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.013s file=Rmd/transf/71-curvature-minimum.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.012s file=Rmd/transf/72-curvature-maximum.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.009s file=Rmd/transf/80-aggregation-by-group.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.000s file=Rmd/transf/README.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.011s file=Rmd/tutorial/01-first-experiment.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.012s file=Rmd/tutorial/02-sampling-strategy.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.012s file=Rmd/tutorial/03-data-quality-and-cleaning.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.012s file=Rmd/tutorial/04-preprocessing-basics.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.011s file=Rmd/tutorial/10-baseline-classification.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.012s file=Rmd/tutorial/11-metrics-and-evaluation.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.011s file=Rmd/tutorial/12-model-comparison.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.051s file=Rmd/tutorial/13-tuning-workflow.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.012s file=Rmd/tutorial/20-end-to-end-classification-pipeline.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.011s file=Rmd/tutorial/21-regression-workflow.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.011s file=Rmd/tutorial/22-clustering-workflow.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.011s file=Rmd/tutorial/30-visual-analysis-and-reporting.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.012s file=Rmd/tutorial/31-custom-extension.Rmd
[2026-07-08 18:14:44] phase=rmd->r status=ok duration=0.000s file=Rmd/tutorial/README.Rmd
Total measured duration: 136.337s
